@relation  HydrogenRearrangementDelta 
@attribute PartialSigmaChargeDescriptor_RA numeric 
@attribute PartialPiChargeDescriptor_RA numeric 
@attribute EffectiveAtomPolarizabilityDescriptor_RA numeric 
@attribute PartialSigmaChargeDescriptor_PA numeric 
@attribute PartialPiChargeDescriptor_PA numeric 
@attribute EffectiveAtomPolarizabilityDescriptor_PA numeric 
@attribute class {0_00,0_01,0_02,0_03,0_04,0_05,0_06,0_07,0_08,0_09,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,0_18,0_19,0_20,0_21,0_22,0_23,0_24,0_25,0_26,0_27,0_28,0_29,0_30,0_31,0_32,0_33,0_34,0_35,0_36,0_37,0_38,0_39,0_40,0_41,0_42,0_43,0_44,0_45,0_46,0_47,0_48,0_49,0_50,0_51,0_52,0_53,0_54,0_55,0_56,0_57,0_58,0_59,0_60,0_61,0_62,0_63,0_64,0_65,0_66,0_67,0_68,0_69,0_70,0_71,0_72,0_73,0_74,0_75,0_76,0_77,0_78,0_79,0_80,0_81,0_82,0_83,0_84,0_85,0_86,0_87,0_88,0_89,0_90,0_91,0_92,0_93,0_94,0_95,0_96,0_97,0_98,0_99} 
@data 

-00.2974, -00.1241,  04.3510, -00.0530,  00.0000,  04.8508, 0_00, 
-00.2974, -00.1241,  04.3510, -00.0530,  00.0000,  04.8508, 0_00, 
-00.0530,  00.0000,  04.8508,  00.0074,  00.0000,  05.2335, 0_05, 
-00.0530,  00.0000,  04.8508,  00.0074,  00.0000,  05.2335, 0_05, 

-00.0422,  00.0784,  04.9354, -00.0527,  00.0000,  04.7258, 0_16, 
-00.0422,  00.0784,  04.9354, -00.0527,  00.0000,  04.7258, 0_16, 

-00.0493,  00.0000,  04.8952, -00.0460,  00.0000,  04.7661, 0_18, 
-00.0493,  00.0000,  04.8952, -00.0460,  00.0000,  04.7661, 0_18, 

-00.0309,  00.0000,  04.8946, -00.0458,  00.0000,  04.8325, 0_18, 
-00.0309,  00.0000,  04.8946, -00.0458,  00.0000,  04.8325, 0_18, 

-00.2974, -00.1241,  04.1757, -00.0493,  00.0000,  05.0825, 0_00, 
-00.2974, -00.1241,  04.1757, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825, -00.0493,  00.0000,  05.0825, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 
-00.0493,  00.0000,  05.0825,  00.0075,  00.0000,  05.0582, 0_00, 

-00.2971, -00.1239,  04.4901, -00.0495,  00.0000,  05.4936, 0_02, 
-00.0495,  00.0000,  05.4936, -00.0430,  00.0000,  05.5581, 0_02, 
-00.0495,  00.0000,  05.4936, -00.0430,  00.0000,  05.5581, 0_02, 

-00.0472,  00.0000,  05.0737, -00.0282,  00.0000,  05.5539, 0_28, 

-00.3793,  00.0000,  04.6885, -00.0413,  00.0000,  04.6132, 0_00, 
-00.0413,  00.0000,  04.6132, -00.0029,  00.0000,  06.1219, 0_00, 
 00.0313,  00.0000,  05.7439, -00.0498,  00.0000,  04.8022, 0_03, 
-00.0503,  00.0000,  04.9089, -00.0191,  00.0000,  06.2432, 0_00, 
-00.0493,  00.0000,  04.7450, -00.2297,  00.0000,  03.6685, 0_00, 
-00.0084,  00.0000,  06.3353, -00.0493,  00.0000,  04.8629, 0_00, 
-00.2261,  00.0000,  04.6117, -00.0493,  00.0000,  04.8629, 0_00, 
-00.0084,  00.0000,  06.3353, -00.0493,  00.0000,  04.8629, 0_00, 
-00.2261,  00.0000,  04.6117, -00.0493,  00.0000,  04.8629, 0_00, 
